#Table1
ra,dec,u,g,r,i,z
132.661234595361,12.2867277684678,24.34242,24.14158,22.13135,20.60918,20.09821
132.707405361108,12.1377367399061,29.69203,27.81707,24.49824,17.20506,16.98834
132.664169188026,12.287419601805,25.49657,25.3185,23.84716,22.14044,20.87789
132.698249598049,12.176434428137,24.173,23.95693,22.37766,21.50219,21.12096
132.678857230609,12.2706172972251,23.60499,23.9758,22.31533,21.03746,20.78726
132.681846312323,12.2710996493412,24.5862,25.54273,23.05229,22.05587,21.32978
132.681814612995,12.2807672510455,25.83708,24.31373,23.29133,21.54826,20.52437
132.700333859042,12.2594379642766,24.53885,23.99263,22.51191,21.59249,21.47989
132.696719543108,12.2897651116249,22.87641,23.49794,23.27153,21.40248,20.72573
132.56213942556,12.2768069159843,26.31143,26.4416,24.65587,25.0045,19.94623
132.583551636316,12.2694704065991,25.32154,25.54247,25.00378,24.41422,20.54422
132.597868594387,12.2629641391315,24.4972,24.12134,23.5715,22.61358,20.5404
132.6083484988,12.2745954152566,24.07836,25.13539,24.99069,24.15666,20.45774
132.648435318392,12.2099876326394,24.36361,24.90055,26.34594,24.74989,20.64938
132.6628441582,12.2568513342115,23.78784,26.15974,25.52242,25.28016,20.33853
132.669057007428,12.2763722675021,25.56908,24.97562,25.04927,23.61417,20.64338
132.682059126866,12.235063430044,24.06375,23.46403,23.57739,22.72436,20.85265
132.696261433446,12.2730844047708,25.17323,25.11261,23.24239,22.52104,20.06938
132.60698003946,12.2687697439966,23.17146,22.62828,22.76666,22.35192,22.39684
132.604973100675,12.289031091888,26.43912,21.35477,21.73674,20.73072,21.55357
132.619473174415,12.2259044523245,26.12595,25.7743,22.11405,21.77273,21.05664
132.566976385498,12.2369898071762,25.60898,24.17418,23.92409,22.13524,21.39203
132.615360761382,12.1566523268146,23.50114,23.92226,23.05712,21.3171,22.00673
132.581944064824,12.2760165771235,23.78146,23.63943,23.47944,21.94671,21.66554
132.602337259611,12.257955529698,24.8912,23.45327,22.71764,21.89925,21.07166
132.656433713621,12.210972929806,24.94095,23.92325,22.96855,21.89684,21.78401
132.659701484905,12.2514958031642,24.38047,23.26762,22.34081,21.60781,21.10382
132.673571532315,12.2691423033765,25.30372,23.22333,22.59882,21.60908,21.16015
132.724060903008,12.1191481676392,17.9735,19.69158,30.3379,16.24862,28.27963
132.709841776574,12.2233144996217,24.56361,23.73372,22.55981,20.72361,20.66307
132.636723109527,12.2737103345116,25.89381,24.14501,23.70132,22.67187,20.34916
132.635378245689,12.2925689027184,26.49398,26.12045,26.57843,24.08711,18.85992
132.738540137248,12.152106235821,17.18182,14.86369,13.0546,16.25436,13.35646
132.706348530419,12.2876943947103,15.17654,12.38779,11.50923,11.21537,13.31523
132.698105339444,12.2876506293918,22.22808,20.03801,19.08574,18.76088,18.58213
132.702778951659,12.2902407284511,24.56149,24.01611,21.64245,20.20729,19.92467
132.701149417597,12.2855951572801,23.70926,22.71445,21.31809,20.59248,20.57347
132.704094459191,12.2833075270983,24.63466,25.11438,22.06059,21.75084,22.8269
132.713306586356,12.281345104844,24.09541,23.27173,21.74082,21.39907,21.74409
132.699268258205,12.285257744901,25.3299,23.64654,24.92001,22.08712,22.67075
132.711430145074,12.2921589534681,23.99639,24.92687,24.14641,22.05811,22.64396
132.712840307519,12.2886078636969,24.81849,25.13412,24.48823,22.20063,22.81009
132.700724531978,12.2832127918046,23.46462,23.98059,22.92786,22.43172,21.79926
132.706997397777,12.2942626227053,25.6516,25.36762,24.97859,22.44034,22.87479
132.71483342471,12.2835560517652,24.50101,24.82261,22.85452,23.98616,22.67272
132.702497787514,12.2800024556825,24.47916,23.2541,24.69187,22.70047,21.88622
132.700657479429,12.2917439734931,24.16352,24.1495,25.15446,22.57707,22.85595
132.720937887096,12.2500631274877,18.6141,17.62535,17.32921,17.21038,17.18474
132.747482121217,12.165183041766,18.53045,16.46513,15.64591,15.32316,15.1499
132.747131038168,12.1661513521173,23.12754,21.45862,20.39254,19.1789,18.47212
132.749000898618,12.1641831584976,23.03604,21.99135,21.14942,20.69687,21.10684
132.726475302424,12.2410903250547,16.16225,14.93498,14.50889,14.35221,14.30984
132.733773890375,12.2362899468254,15.01336,13.74798,14.63202,14.4976,13.15224
132.726189955933,12.2358344258699,19.62896,17.28245,16.34139,16.00199,15.83124
132.723831234269,12.2352527994478,22.87571,20.57234,19.83093,19.61302,19.99382
132.724102733298,12.2436161649223,24.71524,22.33656,21.21144,20.82704,21.12212
132.727608878335,12.2391934960318,24.63741,25.48903,22.45774,22.76805,23.76568
132.724381334007,12.236167195922,24.7394,24.90752,24.2225,25.26475,20.92462
132.738229910189,12.2423511227586,24.83845,23.1407,23.75518,23.86547,22.77598
132.728541903025,12.2386427472476,24.89761,25.06094,23.63015,22.38339,22.47215
132.730071948641,12.2348661915777,24.0281,24.73138,23.92545,22.2287,22.99242
132.737981361233,12.2364030035839,24.96437,25.23537,24.24401,22.53322,23.56254
132.735944330539,12.2407134834266,24.96354,24.59365,22.73642,23.58093,22.30775
132.733557621377,12.2316998006404,24.95068,25.14945,23.91165,23.08079,23.23478
132.757830430331,12.1339335833273,15.47404,14.33753,13.9827,13.86673,13.84401
132.768267289585,12.1401537359578,15.30307,14.98611,14.82715,14.59975,13.42887
132.762484065819,12.1322551131431,17.39053,15.22902,15.55828,14.35257,13.67122
132.758275441987,12.130022673692,22.11608,22.39726,20.48947,20.3971,20.40376
132.72638655584,12.2594567222095,15.34896,14.33219,14.83736,13.58675,13.57288
132.732847516628,12.2605694888976,22.31608,20.63754,19.74984,19.41477,19.29038
132.721872389649,12.2613684946508,23.86086,23.57449,23.13424,24.13021,23.2387
132.718224609959,12.2921952896363,16.68717,15.39394,14.90869,14.72452,14.63125
132.719773289432,12.2919830171765,24.91469,22.83783,21.55795,20.42506,19.73104
132.752796311361,12.2078314763491,16.74018,15.54679,15.11944,14.95082,14.90761
132.755868488132,12.2070523626403,23.23423,22.15881,21.51672,21.37794,20.90665
132.775831745154,12.1787561817985,18.12038,16.45092,15.80955,15.55583,15.44397
132.789443511573,12.1718561270424,15.13835,13.76829,13.02127,12.90785,13.35832
132.791202422381,12.1781639814713,23.32263,21.61472,20.09841,19.07243,18.50706
132.779680385591,12.2219936880985,17.4741,15.76799,15.1266,14.96065,14.89253
132.777487814108,12.2197889131155,24.23438,22.77862,22.00923,21.50864,23.15064
132.809555587641,12.146993988365,16.65595,15.0623,14.45473,14.21306,14.0849
132.802198299754,12.1881383377482,16.04256,14.64696,14.19316,14.05227,14.0329
132.812499144358,12.1655307917499,16.53617,15.54968,15.19208,15.04658,15.00207
132.863688672143,12.196805548254,19.70559,17.30263,16.03448,15.37318,14.98835
132.851187914072,12.2110277150525,18.74471,16.66093,15.8517,15.58209,15.46976
132.819195392656,12.1708679092324,17.44736,16.29085,15.90478,15.76814,15.73641
132.878871324688,12.1802845902511,19.79259,17.38276,16.34977,15.99883,15.82823
132.809009420064,12.1971620736511,19.83867,17.59658,16.58694,16.18017,15.96354
132.817126468063,12.1814871453635,20.30584,17.74922,16.64069,16.23351,16.0266
132.878788298701,12.1858992993918,21.19464,18.62485,17.21343,16.35697,15.89529
132.870717883686,12.174283792764,18.95051,17.55372,17.0034,16.83048,16.78245
132.8494920614,12.1840852998512,20.49003,18.62837,17.29726,16.76611,16.49718
132.819849077377,12.2158579794704,21.30912,18.65851,17.28974,16.64828,16.30984
132.831178678819,12.1631613949194,18.64594,17.52256,17.09901,16.97336,16.94765
132.832578747918,12.2058043107296,21.20875,19.0999,17.69557,16.92619,16.51125
132.864147025163,12.230451643963,24.63465,19.55735,18.14118,17.24673,17.08813
132.840132663251,12.1852204071801,21.14452,19.20748,17.84015,17.19869,16.8579
132.811018603551,12.1779910346664,22.28865,20.00288,18.61973,17.47401,16.87559
132.805990136399,12.1937924222454,21.17844,18.76742,17.74368,17.36658,17.15471
132.874487037991,12.1779870544074,21.82013,19.63063,18.19754,17.44698,17.02921
132.878099848885,12.1758535993745,22.01855,19.34315,18.0247,17.47667,17.17527
132.8168513361,12.231323961595,23.08964,20.12708,18.74146,18.13932,17.85528
132.830022655712,12.194478953831,22.45999,20.91994,19.4788,18.40663,17.8108
132.834185516835,12.2144084371,20.053,19.09326,18.68115,18.5849,18.54958
132.847260316264,12.1771088513582,12.70353,13.62824,12.77251,13.14267,13.01623
132.863409452482,12.1746645826016,22.27728,20.77497,19.3713,18.67779,18.38699
132.867999864039,12.2306899568008,22.91079,21.63523,20.13416,18.87543,18.28122
132.843094954648,12.2267435660172,21.58362,23.04858,21.93325,21.33106,18.11311
132.830079977752,12.1908174637388,20.64478,19.87494,19.61848,19.56152,19.49081
132.836825469756,12.224798293997,22.28776,23.42082,21.88163,20.83423,18.57767
132.847318076396,12.1962394280072,21.73766,21.34419,19.99193,19.27053,18.93354
132.862747213286,12.2307273399757,21.16469,17.36443,17.24466,16.63406,25.77993
132.858383113048,12.1684398367764,14.17393,14.65968,13.61456,14.69273,14.31391
132.856197815276,12.1615091566951,22.69426,22.2475,21.03808,20.65779,20.41317
132.847412939636,12.1701764464162,24.24919,22.16347,21.36688,20.85985,20.87218
132.84363128662,12.154864300116,24.63466,22.29979,20.49752,19.88425,19.7409
132.885825341719,12.1785703293187,25.00492,24.09995,23.25941,21.52807,19.46893
132.835897371768,12.1612457127317,29.53951,17.43964,16.48758,18.4363,29.1352
132.823106797424,12.1725170718095,22.58786,22.32083,20.57592,19.98962,19.78625
132.851324319308,12.1587377276053,24.53793,22.43106,22.23354,21.27862,20.60838
132.855987499857,12.1779240958527,22.14107,22.34192,21.54413,20.81092,20.83902
132.845812979475,12.1717872906742,24.63465,22.77418,21.76579,20.81778,20.32617
132.824916556648,12.2438456984108,23.6302,19.87042,19.18066,18.91478,18.34329
132.868844196023,12.2200776889805,24.48154,22.31682,20.66405,20.08693,19.82283
132.846114824294,12.1810342389225,24.43938,22.14536,22.12461,21.74544,21.28805
132.862223480499,12.1594951370515,24.49473,23.33243,21.70367,20.73247,20.2836
132.840489178315,12.2256096303199,23.9938,22.28361,20.89853,20.40715,19.83264
132.841398545126,12.1546256489053,24.63471,25.11441,24.80206,21.11203,22.24735
132.8410102476,12.1689729177999,21.9358,21.07968,22.36957,21.05976,21.04753
132.843380593655,12.2045357492434,21.26851,22.34212,21.05606,20.39074,19.7681
132.816503750914,12.2035672272619,23.38882,23.97423,21.56199,20.61432,20.30686
132.852210043677,12.2101112530563,22.37614,23.56204,21.66104,20.77534,20.82466
132.840442465917,12.2369618425234,21.30409,18.546,17.41538,17.85502,26.86361
132.867604620776,12.2183599459653,24.0084,21.59179,21.09223,20.8217,21.61001
132.831946552864,12.2259210885086,21.84157,22.29845,20.80023,20.56701,20.55768
132.842972115508,12.1542789103794,23.86004,22.12634,21.10368,20.85513,20.75108
132.856343328347,12.1593800391218,23.73661,22.24333,23.06,21.86064,21.81892
132.827559029039,12.1826308883807,24.53139,22.51367,21.5134,20.99085,21.27119
132.839384435872,12.1663469885895,23.87427,22.92193,21.43067,22.31831,22.80463
132.850751342997,12.1572707834478,24.39469,22.22951,21.74433,21.73054,22.27362
132.816813102822,12.2160609044363,24.02721,22.26912,21.39006,21.12225,21.09754
132.83534847275,12.1914182707531,22.64634,22.40621,21.85292,21.65396,21.08008
132.864230737518,12.2287267013725,14.44927,14.81129,14.74577,14.70255,12.70415
132.796779452857,12.2951563083983,17.51113,15.90598,15.33255,15.13572,15.07189
132.798027150328,12.2980633712211,17.5454,16.17606,15.71879,15.56993,15.55227
132.801087341589,12.2971851900947,24.88512,21.24425,20.47631,19.9751,19.95998
132.823166014253,12.2976308164649,19.37587,17.4327,16.7244,16.44973,16.40123
132.833240134289,12.2903210841248,20.59884,19.34769,18.80866,18.62899,18.64856
132.822325925945,12.2997865239397,24.55828,24.21206,22.11324,23.49528,23.55822
132.832219533859,12.2999119483338,24.63641,25.12054,24.81679,15.23658,22.827
132.829026264428,12.2904301387321,25.27139,22.3613,20.74868,19.72167,18.97053
132.83912911034,12.2968765895714,24.67558,25.11438,21.70307,20.63004,22.8269
132.846122718832,12.2938818773479,24.6889,23.13281,21.42054,20.82733,20.45536
132.847116848774,12.2952199577683,24.98626,24.24923,22.41698,21.1706,21.24709
132.829049619333,12.2936996068984,25.06397,23.44336,22.07036,24.36179,20.80733
132.828093260008,12.2916970637457,25.24261,24.46164,21.69615,24.36193,21.37958
132.839299317712,12.2937922056401,24.65607,24.10642,22.69761,21.8433,22.73597
132.829663599746,12.2945576306066,25.69309,21.95475,23.2005,24.36181,19.85525
132.853001247573,12.2935921347961,25.77655,24.45821,22.58855,22.77215,23.20115
132.826002000928,12.2955713202808,24.97303,22.70322,25.58065,22.88663,22.59548
132.828013844221,12.2911285889669,24.90017,23.29963,22.53583,24.54652,21.55428
132.83661062565,12.2929377692528,25.19434,25.05063,24.80198,22.44399,22.82688
132.827137976359,12.2934076236825,23.82768,25.61452,24.82566,22.47013,22.31137
132.854761708479,12.2470987716074,16.14153,14.33892,14.57648,14.3952,12.98672
132.855486758193,12.2449978948397,21.34735,20.87756,20.0023,19.61746,20.17171
132.85866736536,12.2478147413828,23.97279,24.97783,24.53139,22.38231,22.68392
132.713826023891,12.2529726787335,19.95842,18.37008,17.73874,17.50986,17.41342
132.748498026189,12.1410456692401,21.68629,18.91125,17.52742,16.93572,16.59913
132.750562989577,12.1451074243757,24.02301,24.22988,22.95874,21.54298,20.87881
132.753702533448,12.1280306384024,21.84566,19.63416,18.40806,17.89167,17.58028
132.73913050839,12.1933922797852,20.09152,18.08275,17.32447,17.05493,16.91731
132.739856400015,12.1930508010891,21.86189,19.30755,18.10107,17.62365,17.37648
132.753115823377,12.1623174327374,19.75102,17.32797,16.31643,15.96909,15.77721
132.754473560272,12.1619282039547,24.08905,24.02738,22.39574,21.27445,21.11306
132.752137467988,12.1635324469292,25.08866,24.56864,24.15006,20.94696,21.54917
132.745930408479,12.2005984794581,21.2766,18.78665,17.68471,17.28725,17.06305
132.743788474124,12.208646440349,19.22166,18.0499,17.6027,17.43428,17.34248
132.741811753238,12.2100508055484,24.96598,23.5043,21.88771,20.90054,21.47677
132.761420118548,12.1510871956093,19.29466,16.9879,16.08281,15.76042,15.58066
132.759280018606,12.1533002521937,25.44783,22.35107,20.13751,19.15167,18.56385
132.7596694212,12.1512190260716,25.33758,24.0125,22.13304,21.42797,20.97038
132.753002239822,12.19026216772,19.78588,18.5271,18.04987,17.86414,17.7993
132.773043783424,12.159569032432,19.45801,17.90515,17.15242,16.75166,16.43414
132.772159272471,12.1557429302027,25.18553,21.59378,21.00827,20.73991,20.61129
132.779313302939,12.1496500942704,21.04603,18.63456,17.68437,17.34175,17.1363
132.755126719876,12.2418523933601,19.1995,17.7048,17.19356,17.02676,16.96281
132.786085940555,12.1456572462703,20.80054,18.32821,17.06427,16.55973,16.2734
132.764194338954,12.2270465393155,19.5347,18.37349,17.9418,17.80678,17.77647
132.773592316086,12.1964589925491,20.20729,18.76048,18.18411,17.99756,17.91746
132.805389220307,12.2784970045344,21.67916,19.84585,18.68259,18.24671,17.94763
132.80196315438,12.2937178738321,21.65158,19.83776,18.97948,18.69,18.60971
132.814549436019,12.2588355016621,21.06057,18.96708,18.03282,17.68708,17.54285
132.812780125908,12.2599258311276,24.27654,23.93819,22.965,22.0543,21.92944
132.823988680361,12.2785345512661,20.46976,18.20889,17.24333,16.89739,16.75529
132.819657109095,12.2959311973477,22.43201,20.01568,18.54426,17.51963,17.01013
132.862595405937,12.2357244861924,21.29722,18.74549,17.37847,16.81512,16.50009
132.865810256629,12.2414456338285,19.86968,18.25955,17.6484,17.46305,17.38207
132.867694061724,12.2401971078965,24.13149,22.74003,21.77933,21.70437,22.91862
132.769286766944,12.160064775581,22.22884,20.37541,19.57945,19.34258,19.07379
132.78075011688,11.4531252106171,23.32944,23.02909,22.67314,21.68174,21.33372
132.792545758952,11.4140903793955,24.25187,26.36398,23.30255,21.65703,21.55248
132.823444492207,11.3151863166411,23.27551,24.30748,23.00914,21.0674,20.38494
132.834596748602,11.318355150246,24.29557,24.91778,23.63171,22.1469,21.40785
132.808126221298,11.4174715478596,22.91074,25.70978,22.83189,21.46761,21.0258
132.812732540389,11.4112134328951,23.9804,23.36633,23.70971,21.6417,21.19088
132.808820557137,11.4257533145727,26.10052,23.26444,22.72064,21.5951,20.69484
132.803403376129,11.4488892828149,24.95288,25.25482,23.4874,21.66301,20.53446
132.813800791094,11.4247919559533,24.5481,23.79351,22.75588,21.66835,21.49934
132.849199157796,11.3076476678865,24.87963,24.88645,23.27307,21.2688,20.26748
132.844594224599,11.3393777930809,23.34499,24.96093,23.14167,21.6201,21.05127
132.841580569515,11.3494346213248,18.6813,19.24416,30.20506,16.62859,29.03722
132.855536521512,11.3080550447444,23.57192,23.26961,22.9747,21.45821,21.45698
132.850947622257,11.3379299436569,23.3546,25.14114,23.3923,21.74749,21.65007
132.827750052742,11.4245136772624,25.72672,26.59531,22.98516,22.00685,21.51791
132.840208076296,11.3872877567391,25.05331,23.25979,22.87071,21.71009,21.67432
132.863467370507,11.3064668823148,25.1755,23.99072,22.69251,21.52788,20.82396
132.82362632773,11.4558091554172,26.48632,24.04529,23.35643,21.43148,20.54777
132.861638636271,11.3393657394741,26.38738,23.7704,22.29621,20.74115,20.76563
132.85810894935,11.3679239004457,19.35287,29.34473,30.5277,16.11188,28.67505
132.862662370085,11.3726839966165,22.86503,22.45897,21.74453,19.96824,20.34866
132.83078001544,11.4879238651612,23.44468,23.70048,22.99229,21.84768,22.14466
132.855502588933,11.4264093412546,24.93194,25.13787,22.84452,21.39566,21.23589
132.461954408853,11.3243034670795,24.98519,22.7413,21.82596,20.82006,20.33402
132.446528317288,11.3815156024966,25.48751,24.41481,22.11491,22.06828,21.03337
132.451788710644,11.3645750646242,23.75286,23.90004,22.14329,21.81225,21.73535
132.449487764723,11.3814374705812,25.13821,22.54248,21.63778,21.47248,20.42037
