intentType,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,dataproduct_type,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_type,sequence_number,s_region,jpegURL,mtFlag,srcDen,obsid,objID,distance,MatchID,MatchRA,MatchDEC,dstArcSec,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,flags_u,flags_g,flags_r,flags_i,flags_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,resolveStatus,thingId,balkanId,nObserve,nDetect,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,cx,cy,cz,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,htmID,fieldID,specObjID,size
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211404326,,k2sff211404326-c05_lc,132.915237,11.707824,,,timeseries,2,57139.0959716435,57213.9442542824,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.91296777 11.71004600 132.91296781 11.70560200 132.91750619 11.70560200 132.91750623 11.71004600,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/04326/hlsp_k2sff_k2_lightcurve_211404326-c05_kepler_v1_llc.png,False,5885,9200169085,9200169085,448.32461103783,1237671262272291205,132.915212443574,11.7078268956367,0.0871893184824885,2,6004,301,5,115,389,1,0,6,0,1,0,35253360398352,275146506256,268468240,4503599896236048,268468240,268468240,19.44802,17.17382,16.21132,15.88288,15.71092,0.02544556,0.009496411,0.009496647,0.008860373,0.01232302,19.5248,17.21599,16.25904,15.92427,15.75844,0.03292643,0.003590503,0.009279139,0.002480884,0.005015413,0.6583105,1.467063,19.45322,17.17705,16.20289,15.87651,15.70706,0.02521179,0.004638144,0.004000691,0.004632529,0.006021402,19.45728,17.17751,16.20288,15.87703,15.7092,0.02984866,0.004638274,0.004000691,0.004631947,0.006020031,1,1,0,1,1,1.084784,1.240071,1.179967,0.9861286,0.9765603,257,216225547,5121913,3,3,24577,24705,24577,24577,24577,-0.66674896463225,0.717125415427013,0.202921060293052,0.1191344,0.09282873,0.06421848,0.04772122,0.03549582,16298237047452,1237671262272290816,0,1.28347292405129
science,K2,Kepler,hlsp_everest,kepler,OPTICAL,everest211417284,,everest211417284-c16_lc,132.65415,11.901297,GO16066,,timeseries,2,58094.9694536227,58174.5174707176,180,NaN,NaN,,NaN,hlsp_everest,18,POLYGON ICRS 132.65187917 11.90351900 132.65187921 11.89907500 132.65642079 11.89907500 132.65642083 11.90351900,http://archive.stsci.edu/hlsps/everest/v2/c16/211400000/17284/hlsp_everest_k2_llc_211417284-c16_kepler_v2.0_dvs-prev.png,False,NaN,9600340453,9600340453,692.81529160051,1237671125370274046,132.654126827259,11.9012883893364,0.0873163115715206,2,5972,301,6,116,254,1,0,6,1,1,0,68987912192,285245440,268468224,4503599895838720,268468224,275146375200,16.37417,14.81402,14.20236,13.97887,13.88402,0.01411363,0.01225739,0.01240763,0.01123508,0.008661227,16.41915,14.84887,14.24591,14.03675,13.93262,0.005534556,0.001244088,0.001132019,0.001258071,0.002068334,0.7511976,1.614336,16.37663,14.80955,14.20069,13.97747,13.8793,0.006077948,0.003082923,0.003006855,0.00295173,0.003425461,16.37794,14.80981,14.20069,13.97764,13.87949,0.006077145,0.003082981,0.003006855,0.002951717,0.003425042,1,1,0.8869401,1,0.7178245,1.506561,1.441253,1.425002,1.476759,1.473257,257,217428612,5063098,2,2,24577,24577,24577,24577,24577,-0.66300622056325,0.719648185282591,0.206226188719833,0.1474193,0.1148682,0.07946526,0.0590512,0.04392325,16298255144327,1237671125370273792,3.00287682586618E+18,1.52662833158735
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211417284,,k2sff211417284-c16_lc,132.65415,11.901297,GO16066,,timeseries,2,58094.9694536227,58174.5174707176,1800,418400000000,905000000000,,NaN,hlsp_k2sff,16,POLYGON ICRS 132.65187917 11.90351900 132.65187921 11.89907500 132.65642079 11.89907500 132.65642083 11.90351900,http://archive.stsci.edu/hlsps/k2sff/c16/211400000/17284/hlsp_k2sff_k2_lightcurve_211417284-c16_kepler_v1_llc.png,False,NaN,9200357724,9200357724,692.81529160051,1237671125370274046,132.654126827259,11.9012883893364,0.0873163115715206,2,5972,301,6,116,254,1,0,6,1,1,0,68987912192,285245440,268468224,4503599895838720,268468224,275146375200,16.37417,14.81402,14.20236,13.97887,13.88402,0.01411363,0.01225739,0.01240763,0.01123508,0.008661227,16.41915,14.84887,14.24591,14.03675,13.93262,0.005534556,0.001244088,0.001132019,0.001258071,0.002068334,0.7511976,1.614336,16.37663,14.80955,14.20069,13.97747,13.8793,0.006077948,0.003082923,0.003006855,0.00295173,0.003425461,16.37794,14.80981,14.20069,13.97764,13.87949,0.006077145,0.003082981,0.003006855,0.002951717,0.003425042,1,1,0.8869401,1,0.7178245,1.506561,1.441253,1.425002,1.476759,1.473257,257,217428612,5063098,2,2,24577,24577,24577,24577,24577,-0.66300622056325,0.719648185282591,0.206226188719833,0.1474193,0.1148682,0.07946526,0.0590512,0.04392325,16298255144327,1237671125370273792,3.00287682586618E+18,1.52662833158735
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211417284,,ktwo211417284-c16_lc,132.65415,11.901297,GO16066,,timeseries,2,58094.9694536227,58174.5174707176,1800,418400000000,905000000000,,NaN,K2,16,POLYGON ICRS 132.65187917 11.90351900 132.65187921 11.89907500 132.65642079 11.89907500 132.65642083 11.90351900,https://archive.stsci.edu/missions/k2/previews/c16/211400000/17000/ktwo211417284-c16_llc_bw_large.png,False,NaN,9500493012,9500492973,692.81529160051,1237671125370274046,132.654126827259,11.9012883893364,0.0873163115715206,2,5972,301,6,116,254,1,0,6,1,1,0,68987912192,285245440,268468224,4503599895838720,268468224,275146375200,16.37417,14.81402,14.20236,13.97887,13.88402,0.01411363,0.01225739,0.01240763,0.01123508,0.008661227,16.41915,14.84887,14.24591,14.03675,13.93262,0.005534556,0.001244088,0.001132019,0.001258071,0.002068334,0.7511976,1.614336,16.37663,14.80955,14.20069,13.97747,13.8793,0.006077948,0.003082923,0.003006855,0.00295173,0.003425461,16.37794,14.80981,14.20069,13.97764,13.87949,0.006077145,0.003082981,0.003006855,0.002951717,0.003425042,1,1,0.8869401,1,0.7178245,1.506561,1.441253,1.425002,1.476759,1.473257,257,217428612,5063098,2,2,24577,24577,24577,24577,24577,-0.66300622056325,0.719648185282591,0.206226188719833,0.1474193,0.1148682,0.07946526,0.0590512,0.04392325,16298255144327,1237671125370273792,3.00287682586618E+18,1.52662833158735
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211417284,,ktwo211417284-c16_sc,132.65415,11.901297,GO16066,,timeseries,2,58094.9595772338,58174.5273469444,60,418400000000,905000000000,,NaN,K2,16,POLYGON ICRS 132.65187917 11.90351900 132.65187921 11.89907500 132.65642079 11.89907500 132.65642083 11.90351900,https://archive.stsci.edu/missions/k2/previews/c16/211400000/17000/ktwo211417284-c16_slc_bw_large.png,False,NaN,9500493013,9500522199,692.81529160051,1237671125370274046,132.654126827259,11.9012883893364,0.0873163115715206,2,5972,301,6,116,254,1,0,6,1,1,0,68987912192,285245440,268468224,4503599895838720,268468224,275146375200,16.37417,14.81402,14.20236,13.97887,13.88402,0.01411363,0.01225739,0.01240763,0.01123508,0.008661227,16.41915,14.84887,14.24591,14.03675,13.93262,0.005534556,0.001244088,0.001132019,0.001258071,0.002068334,0.7511976,1.614336,16.37663,14.80955,14.20069,13.97747,13.8793,0.006077948,0.003082923,0.003006855,0.00295173,0.003425461,16.37794,14.80981,14.20069,13.97764,13.87949,0.006077145,0.003082981,0.003006855,0.002951717,0.003425042,1,1,0.8869401,1,0.7178245,1.506561,1.441253,1.425002,1.476759,1.473257,257,217428612,5063098,2,2,24577,24577,24577,24577,24577,-0.66300622056325,0.719648185282591,0.206226188719833,0.1474193,0.1148682,0.07946526,0.0590512,0.04392325,16298255144327,1237671125370273792,3.00287682586618E+18,1.52662833158735
science,K2,Kepler,hlsp_everest,kepler,OPTICAL,everest211409345,,everest211409345-c16_lc,132.83295,11.78344,GO16064,,timeseries,2,58094.9694536227,58174.5174707176,180,NaN,NaN,,NaN,hlsp_everest,18,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,http://archive.stsci.edu/hlsps/everest/v2/c16/211400000/09345/hlsp_everest_k2_llc_211409345-c16_kepler_v2.0_dvs-prev.png,False,NaN,9600339395,9600339395,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,hlsp_everest,kepler,OPTICAL,everest211409345,,everest211409345-c18_lc,132.83295,11.78344,GO18004,,timeseries,2,58251.0412678935,58301.9005065162,180,NaN,NaN,,NaN,hlsp_everest,18,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,http://archive.stsci.edu/hlsps/everest/v2/c18/211400000/09345/hlsp_everest_k2_llc_211409345-c18_kepler_v2.0_dvs-prev.png,False,NaN,9600263281,9600263281,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,hlsp_k2sc,kepler,OPTICAL,k2sc211409345,,k2sc211409345-c05_lc,132.83295,11.78344,GO5074,,timeseries,2,57139.1061884259,57213.9340375347,1800,418400000000,905000000000,,NaN,hlsp_k2sc,5,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,https://archive.stsci.edu/hlsps/k2sc/v2/c05/211400000/hlsp_k2sc_k2_llc_211409345-c05_kepler_v2_lc-pdc.png,False,NaN,9400066562,9400066562,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211409345,,k2sff211409345-c05_lc,132.83295,11.78344,GO5074,,timeseries,2,57139.1061884259,57213.9340375347,1800,418400000000,905000000000,,NaN,hlsp_k2sff,5,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,http://archive.stsci.edu/hlsps/k2sff/c05/211400000/09345/hlsp_k2sff_k2_lightcurve_211409345-c05_kepler_v1_llc.png,False,5885,9200169350,9200169350,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211409345,,k2sff211409345-c16_lc,132.83295,11.78344,GO16064,,timeseries,2,58094.9694536227,58174.5174707176,1800,418400000000,905000000000,,NaN,hlsp_k2sff,16,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,http://archive.stsci.edu/hlsps/k2sff/c16/211400000/09345/hlsp_k2sff_k2_lightcurve_211409345-c16_kepler_v1_llc.png,False,NaN,9200357411,9200357411,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,hlsp_k2sff,kepler,OPTICAL,k2sff211409345,,k2sff211409345-c18_lc,132.83295,11.78344,GO18004,,timeseries,2,58251.0412678935,58301.9005065162,1800,418400000000,905000000000,,NaN,hlsp_k2sff,-999,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,http://archive.stsci.edu/hlsps/k2sff/c18/211400000/09345/hlsp_k2sff_k2_lightcurve_211409345-c18_kepler_v1_llc.png,False,NaN,9200398749,9200398749,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409345,,ktwo211409345-c05_lc,132.83295,11.78344,GO5074,,timeseries,2,57139.1061884259,57213.9340375347,1800,418400000000,905000000000,,NaN,K2,5,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,https://archive.stsci.edu/missions/k2/previews/c5/211400000/09000/ktwo211409345-c05_llc_bw_large.png,False,5885,9500084846,9500084846,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409345,,ktwo211409345-c05_sc,132.83295,11.78344,GO5074,,timeseries,2,57139.0963121528,57213.9439137268,60,NaN,NaN,,NaN,K2,18,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,https://archive.stsci.edu/missions/k2/previews/c5/211400000/09000/ktwo211409345-c05_slc_bw_thumb.png,False,NaN,9500630717,9500630717,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409345,,ktwo211409345-c16_lc,132.83295,11.78344,GO16064,,timeseries,2,58094.9694536227,58174.5174707176,1800,418400000000,905000000000,,NaN,K2,16,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,https://archive.stsci.edu/missions/k2/previews/c16/211400000/09000/ktwo211409345-c16_llc_bw_large.png,False,NaN,9500492672,9500492660,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409345,,ktwo211409345-c16_sc,132.83295,11.78344,GO16064,,timeseries,2,58094.9595772338,58174.5273469444,60,418400000000,905000000000,,NaN,K2,16,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,https://archive.stsci.edu/missions/k2/previews/c16/211400000/09000/ktwo211409345-c16_slc_bw_large.png,False,NaN,9500492673,9500522172,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
science,K2,Kepler,K2,kepler,OPTICAL,ktwo211409345,,ktwo211409345-c18_lc,132.83295,11.78344,GO18004,,timeseries,2,58251.0412678935,58301.9005065162,1800,NaN,NaN,,NaN,K2,18,POLYGON ICRS 132.83068015 11.78566200 132.83068018 11.78121800 132.83521982 11.78121800 132.83521985 11.78566200,https://archive.stsci.edu/missions/k2/previews/c18/211400000/09000/ktwo211409345-c18_llc_bw_large.png,False,NaN,9500604929,9500604893,55.3621857154384,1237671262272290965,132.83292671972,11.7834316676203,0.0873545880169619,2,6004,301,5,115,149,1,0,6,0,1,0,554222883835924,4503599929917460,297404701444313108,297475069953609749,297475069953609749,167126037860372,13.45817,15.61216,15.98859,15.20175,13.90462,0.01296649,0.1232895,0.1705608,0.1036562,0.2742261,13.47065,14.0703,14.00369,13.51316,12.8793,0.05016751,0.03488825,0.02168689,0.01970392,0.1665841,2.213516,3.943749,14.84076,14.73989,14.52766,13.96524,13.90927,0.00972637,0.01212123,0.01149001,0.01340984,0.02090005,13.47971,15.00294,14.60546,14.16311,13.5096,0.004035692,0.01196418,0.01172883,0.01289342,0.0126527,1,0.7439031,0.1301835,0.5056902,1,1.088443,1.251781,1.231791,1.023926,1.020846,257,216225190,5121906,3,3,24577,24705,24577,24577,24577,-0.665535749880449,0.717885243956278,0.204212982302555,0.1400136,0.1090977,0.07547327,0.05608473,0.04171674,16298258654601,1237671262272290816,0,3.13266744301605
